CustomerID,Gender,SeniorCitizen,Tenure,MonthlyCharges,TotalCharges,ContractType,InternetService,OnlineSecurity,TechSupport,PaymentMethod,CallDuration,Complaints,RechargeFrequency,Churn,ChurnProbability,Segment
CUST-02215,Female,0,24,88.85,2187.78,Month-to-Month,Fiber Optic,No,No,Electronic Check,126.6,1,5,1,0.4254,Dormant
CUST-02216,Male,0,14,56.95,828.26,Two Year,No,No Internet Service,No Internet Service,Bank Transfer,466.4,1,2,0,0.1305,Loyal
CUST-02217,Female,0,16,31.51,434.45,One Year,DSL,Yes,No,Electronic Check,255.3,1,6,0,0.1128,Loyal
CUST-02218,Male,0,27,105.93,2854.34,Month-to-Month,Fiber Optic,No,No,Credit Card,504.1,1,7,0,0.1455,Loyal
CUST-02219,Female,1,2,80.63,160.5,One Year,No,No Internet Service,No Internet Service,Mailed Check,533.1,1,7,0,0.1885,Loyal
CUST-02220,Male,1,9,54.18,506.84,Two Year,DSL,No,No,Mailed Check,458.0,4,6,0,0.3939,Dormant
CUST-02221,Female,1,1,21.13,19.03,Month-to-Month,No,No Internet Service,No Internet Service,Bank Transfer,256.1,2,3,0,0.4021,Dormant
CUST-02222,Female,0,1,72.81,72.7,Month-to-Month,Fiber Optic,No,Yes,Bank Transfer,441.2,0,2,0,0.2717,Dormant
CUST-02223,Male,0,5,112.17,482.85,One Year,DSL,No,Yes,Mailed Check,118.5,3,4,1,0.8391,At Risk
CUST-02224,Male,0,15,78.83,1182.45,Month-to-Month,DSL,No,No,Mailed Check,406.8,1,3,0,0.3713,Dormant
CUST-02225,Male,1,36,117.11,3879.4,Month-to-Month,Fiber Optic,Yes,No,Electronic Check,261.4,2,11,0,0.3777,Dormant
CUST-02226,Male,1,15,31.92,480.61,Month-to-Month,Fiber Optic,No,Yes,Electronic Check,403.7,2,4,1,0.7703,At Risk
CUST-02227,Male,1,9,75.97,699.22,Month-to-Month,Fiber Optic,Yes,Yes,Electronic Check,460.2,0,3,0,0.4099,Dormant
CUST-02228,Female,0,2,99.41,198.82,Month-to-Month,DSL,No,No,Electronic Check,350.7,1,5,0,0.5245,At Risk
CUST-02229,Male,1,19,71.61,1299.52,Two Year,Fiber Optic,No,No,Credit Card,396.2,1,4,0,0.1747,Loyal
CUST-02230,Male,0,7,27.29,166.86,Two Year,DSL,No,No,Bank Transfer,151.7,1,2,0,0.2881,Dormant
CUST-02231,Female,0,22,77.45,1590.39,Month-to-Month,Fiber Optic,No,Yes,Electronic Check,367.8,0,2,0,0.4299,Dormant
CUST-02232,Male,0,72,80.4,5338.2,Month-to-Month,Fiber Optic,No,No,Electronic Check,292.5,1,2,0,0.1913,Loyal
CUST-02233,Female,0,2,92.33,163.72,Month-to-Month,Fiber Optic,Yes,Yes,Mailed Check,274.0,1,6,1,0.6639,At Risk
CUST-02234,Female,0,5,95.64,492.02,Month-to-Month,DSL,No,No,Mailed Check,263.9,1,5,0,0.267,Dormant
CUST-02235,Female,0,15,96.62,1274.83,Month-to-Month,DSL,No,No,Bank Transfer,207.2,1,6,0,0.3666,Dormant
CUST-02236,Female,0,72,85.67,6027.28,Month-to-Month,DSL,Yes,No,Mailed Check,204.0,6,7,0,0.2262,Dormant
CUST-02237,Female,0,35,40.01,1439.6,Two Year,DSL,Yes,No,Credit Card,428.8,0,10,0,0.0521,Loyal
CUST-02238,Male,1,54,59.23,3302.03,Month-to-Month,DSL,No,Yes,Electronic Check,347.9,0,7,0,0.1374,Loyal
CUST-02239,Male,0,9,97.17,882.09,Month-to-Month,Fiber Optic,No,No,Mailed Check,319.15,0,6,0,0.3119,Dormant
CUST-02240,Male,0,72,115.25,7345.62,Month-to-Month,Fiber Optic,Yes,No,Credit Card,57.7,0,3,0,0.1311,Loyal
CUST-02241,Female,0,2,26.05,52.8,Month-to-Month,Fiber Optic,No,No,Electronic Check,355.0,0,8,0,0.3221,Dormant
CUST-02242,Male,1,1,72.62,65.74,Two Year,Fiber Optic,Yes,Yes,Mailed Check,512.4,2,5,0,0.2457,Dormant
CUST-02243,Female,0,46,49.88,2373.59,Month-to-Month,DSL,No,No,Electronic Check,55.1,0,1,0,0.2549,Dormant
CUST-02244,Female,0,62,40.99,2520.58,Two Year,No,No Internet Service,No Internet Service,Mailed Check,319.1,0,5,0,0.0366,Loyal
CUST-02245,Female,0,2,69.59,140.16,Month-to-Month,DSL,Yes,Yes,Electronic Check,515.1,2,12,1,0.8062,At Risk
CUST-02246,Female,0,2,79.82,138.41,One Year,Fiber Optic,Yes,No,Credit Card,32.5,2,5,1,0.7101,At Risk
CUST-02247,Male,0,1,19.0,18.36,Two Year,No,No Internet Service,No Internet Service,Credit Card,187.2,1,4,1,0.269,Dormant
CUST-02248,Female,1,2,97.58,197.94,Month-to-Month,Fiber Optic,No,Yes,Credit Card,554.4,2,3,1,0.5837,At Risk
CUST-02249,Female,0,5,101.63,519.49,Month-to-Month,DSL,No,No,Mailed Check,76.4,2,6,1,0.7421,At Risk
CUST-02250,Male,0,72,116.48,7176.6,Two Year,DSL,No,No,Credit Card,376.0,3,5,0,0.2632,Dormant
CUST-02251,Male,1,26,36.43,983.01,Month-to-Month,DSL,No,No,Bank Transfer,319.2,0,5,0,0.2364,Dormant
CUST-02252,Female,1,36,78.64,2430.92,One Year,Fiber Optic,No,No,Mailed Check,116.5,1,6,0,0.3231,Dormant
CUST-02253,Female,0,35,61.52,2094.86,Month-to-Month,Fiber Optic,No,No,Electronic Check,54.2,1,3,1,0.7075,At Risk
CUST-02254,Female,1,18,52.15,928.07,Month-to-Month,Fiber Optic,No,No,Bank Transfer,316.5,3,5,0,0.1976,Loyal
CUST-02255,Female,0,38,75.69,2506.54,Month-to-Month,DSL,No,Yes,Bank Transfer,449.0,0,5,0,0.1434,Loyal
CUST-02256,Female,0,21,97.8,1765.45,Two Year,No,No Internet Service,No Internet Service,Electronic Check,131.0,1,6,1,0.5876,At Risk
CUST-02257,Female,0,9,20.35,184.43,Month-to-Month,Fiber Optic,Yes,No,Mailed Check,424.1,2,5,0,0.332,Dormant
CUST-02258,Male,0,19,116.88,2058.46,Month-to-Month,DSL,No,No,Credit Card,341.4,2,4,1,0.7356,At Risk
CUST-02259,Male,0,18,100.61,1578.13,One Year,DSL,No,No,Electronic Check,234.0,2,5,0,0.6551,At Risk
CUST-02260,Male,0,41,94.62,3889.25,Month-to-Month,Fiber Optic,No,No,Electronic Check,408.7,1,9,0,0.1301,Loyal
CUST-02261,Female,0,72,95.56,7016.77,Month-to-Month,Fiber Optic,No,Yes,Credit Card,139.4,1,5,0,0.3867,Dormant
CUST-02262,Female,0,12,57.68,669.65,Month-to-Month,DSL,No,No,Electronic Check,290.5,1,5,1,0.5737,At Risk
CUST-02263,Female,0,34,94.67,2839.76,One Year,DSL,Yes,No,Credit Card,343.1,0,3,0,0.0595,Loyal
CUST-02264,Male,0,2,57.45,98.01,One Year,Fiber Optic,No,No,Bank Transfer,291.5,4,5,0,0.4059,Dormant
CUST-02265,Female,0,35,109.67,3800.68,Month-to-Month,DSL,Yes,No,Mailed Check,256.6,4,7,1,0.8505,At Risk
CUST-02266,Female,0,11,36.08,381.02,Month-to-Month,DSL,Yes,Yes,Electronic Check,452.3,1,9,1,0.7914,At Risk
CUST-02267,Female,0,1,47.82,46.87,One Year,No,No Internet Service,No Internet Service,Electronic Check,404.0,1,9,1,0.6748,At Risk
CUST-02268,Female,0,10,74.24,751.78,Two Year,Fiber Optic,Yes,No,Mailed Check,394.5,1,9,0,0.1697,Loyal
CUST-02269,Male,0,22,50.56,1042.07,Month-to-Month,Fiber Optic,Yes,No,Bank Transfer,538.3,3,3,0,0.3938,Dormant
CUST-02270,Female,0,3,61.27,160.82,Month-to-Month,Fiber Optic,No,Yes,Mailed Check,596.3,3,4,1,0.7227,At Risk
CUST-02271,Male,0,61,68.23,4320.17,Month-to-Month,Fiber Optic,Yes,No,Bank Transfer,353.3,1,2,0,0.1734,Loyal
CUST-02272,Male,1,1,105.35,101.04,One Year,Fiber Optic,Yes,No,Bank Transfer,228.5,3,7,1,0.7444,At Risk
CUST-02273,Male,0,63,71.37,4375.17,Two Year,No,No Internet Service,No Internet Service,Bank Transfer,474.0,0,6,0,0.0236,Loyal
CUST-02274,Female,0,29,54.97,1652.61,Month-to-Month,DSL,No,No,Credit Card,111.0,3,3,1,0.6914,At Risk
CUST-02275,Female,0,9,43.27,403.57,Month-to-Month,DSL,Yes,No,Bank Transfer,322.4,1,7,1,0.6566,At Risk
CUST-02276,Female,1,11,59.68,633.12,Month-to-Month,DSL,Yes,Yes,Credit Card,329.0,3,5,0,0.4552,Dormant
CUST-02277,Female,0,32,70.61,2259.52,Month-to-Month,Fiber Optic,No,No,Electronic Check,590.6,0,4,0,0.2559,Dormant
CUST-02278,Female,0,22,94.1,2172.51,Month-to-Month,Fiber Optic,Yes,No,Bank Transfer,594.9,3,7,0,0.2587,Dormant
CUST-02279,Female,0,26,30.35,778.18,Two Year,DSL,No,No,Bank Transfer,485.6,1,5,0,0.1245,Loyal
CUST-02280,Male,0,11,40.6,416.09,Month-to-Month,Fiber Optic,No,Yes,Credit Card,299.6,1,2,0,0.2584,Dormant
CUST-02281,Male,0,16,56.72,873.0,Two Year,DSL,No,No,Mailed Check,341.9,3,7,0,0.1536,Loyal
CUST-02282,Male,0,72,54.76,3942.72,Month-to-Month,DSL,No,No,Electronic Check,212.3,0,5,0,0.0445,Loyal
CUST-02283,Male,0,5,57.96,297.82,Two Year,No,No Internet Service,No Internet Service,Mailed Check,503.0,0,4,0,0.099,Loyal
CUST-02284,Male,0,12,98.94,1123.76,One Year,Fiber Optic,No,Yes,Electronic Check,455.5,2,5,0,0.3217,Dormant
CUST-02285,Male,0,8,51.06,414.49,Month-to-Month,DSL,No,No,Electronic Check,469.7,1,7,1,0.7292,At Risk
CUST-02286,Male,0,34,69.19,2394.89,Two Year,DSL,No,No,Mailed Check,109.0,2,2,0,0.1959,Loyal
CUST-02287,Female,0,34,81.64,2817.03,Month-to-Month,DSL,No,No,Credit Card,257.2,0,4,0,0.2326,Dormant
CUST-02288,Male,0,8,41.68,331.59,One Year,Fiber Optic,No,No,Electronic Check,336.3,2,4,0,0.6484,At Risk
CUST-02289,Male,1,2,91.31,186.45,Two Year,Fiber Optic,No,No,Electronic Check,101.1,1,4,1,0.7106,At Risk
CUST-02290,Male,1,1,73.81,68.45,Month-to-Month,No,No Internet Service,No Internet Service,Credit Card,240.1,1,5,0,0.3709,Dormant
CUST-02291,Female,0,13,63.57,721.4,One Year,Fiber Optic,Yes,Yes,Electronic Check,79.8,2,5,1,0.5075,At Risk
CUST-02292,Male,0,12,100.6,1229.52,Two Year,Fiber Optic,Yes,Yes,Credit Card,576.5,1,4,0,0.2754,Dormant
CUST-02293,Male,0,72,42.84,2929.13,Two Year,No,No Internet Service,No Internet Service,Electronic Check,319.15,1,3,0,0.013,Loyal
CUST-02294,Female,0,15,108.08,1419.32,One Year,Fiber Optic,No,No,Mailed Check,383.8,0,2,0,0.2183,Dormant
CUST-02295,Male,0,7,75.23,459.76,Month-to-Month,DSL,No,No,Electronic Check,146.8,3,3,1,0.814,At Risk
CUST-02296,Male,1,53,80.14,3745.58,One Year,Fiber Optic,No,No,Credit Card,220.5,2,4,1,0.3211,Dormant
CUST-02297,Male,0,16,107.26,1716.49,One Year,Fiber Optic,No,No,Credit Card,112.4,1,9,0,0.2385,Dormant
CUST-02298,Male,0,21,101.39,2112.52,One Year,Fiber Optic,Yes,Yes,Credit Card,335.6,3,2,1,0.7002,At Risk
CUST-02299,Male,0,2,79.36,141.38,Two Year,DSL,No,No,Electronic Check,497.7,0,6,0,0.1933,Loyal
CUST-02300,Male,0,11,94.83,1063.35,Month-to-Month,DSL,No,No,Credit Card,40.9,3,3,1,0.8305,At Risk
CUST-02301,Female,0,69,62.2,3889.48,Month-to-Month,DSL,No,No,Credit Card,88.9,3,1,0,0.5348,At Risk
CUST-02302,Female,0,21,73.83,1563.76,One Year,DSL,Yes,No,Mailed Check,160.7,2,5,0,0.5033,At Risk
CUST-02303,Female,0,10,24.33,230.59,Two Year,No,No Internet Service,No Internet Service,Bank Transfer,437.0,2,4,0,0.1715,Loyal
CUST-02304,Male,1,23,27.17,622.6,Month-to-Month,Fiber Optic,No,Yes,Credit Card,539.6,3,6,1,0.7719,At Risk
CUST-02305,Female,0,57,102.6,5417.06,Two Year,Fiber Optic,No,No,Mailed Check,319.15,4,9,1,0.6191,At Risk
CUST-02306,Male,1,7,24.09,155.04,Two Year,Fiber Optic,Yes,No,Electronic Check,329.2,3,4,0,0.2996,Dormant
CUST-02307,Male,0,16,35.28,574.79,Two Year,Fiber Optic,Yes,No,Credit Card,89.9,5,6,1,0.7435,At Risk
CUST-02308,Female,0,72,99.17,6119.62,Two Year,No,No Internet Service,No Internet Service,Mailed Check,460.3,2,1,0,0.2003,Dormant
CUST-02309,Male,0,4,18.12,75.74,Two Year,Fiber Optic,No,Yes,Credit Card,90.2,2,9,0,0.1906,Loyal
CUST-02310,Male,0,30,46.81,1375.7,Two Year,Fiber Optic,No,No,Bank Transfer,228.2,0,7,0,0.0404,Loyal
CUST-02311,Female,1,22,77.57,1598.17,One Year,Fiber Optic,No,No,Electronic Check,205.6,3,2,1,0.7392,At Risk
CUST-02312,Female,0,27,78.74,2074.13,Month-to-Month,No,No Internet Service,No Internet Service,Mailed Check,234.8,2,10,1,0.6993,At Risk
CUST-02313,Male,0,10,97.27,850.67,Month-to-Month,No,No Internet Service,No Internet Service,Bank Transfer,217.8,2,3,1,0.7352,At Risk
CUST-02314,Female,0,9,69.6,596.84,Month-to-Month,No,No Internet Service,No Internet Service,Electronic Check,468.4,2,6,0,0.5128,At Risk
CUST-02315,Female,0,27,69.96,1977.74,Month-to-Month,DSL,No,No,Mailed Check,127.9,1,8,0,0.3655,Dormant
CUST-02316,Male,1,5,91.98,412.56,Month-to-Month,DSL,Yes,No,Electronic Check,512.1,0,7,1,0.4245,Dormant
CUST-02317,Male,0,13,68.86,890.22,Two Year,DSL,No,Yes,Bank Transfer,519.2,2,11,0,0.1596,Loyal
CUST-02318,Male,0,5,80.07,375.13,One Year,Fiber Optic,Yes,No,Credit Card,309.8,3,8,0,0.3448,Dormant
CUST-02319,Male,0,1,109.57,107.43,Month-to-Month,Fiber Optic,Yes,Yes,Bank Transfer,90.5,2,4,1,0.76,At Risk
CUST-02320,Male,1,72,58.95,3781.66,Two Year,DSL,No,No,Bank Transfer,358.0,0,8,0,0.0467,Loyal
CUST-02321,Female,0,13,57.28,703.01,Month-to-Month,Fiber Optic,No,No,Mailed Check,497.9,1,7,1,0.5767,At Risk
CUST-02322,Female,0,72,18.36,1382.75,Month-to-Month,DSL,No,No,Bank Transfer,195.0,2,8,0,0.288,Dormant
CUST-02323,Female,0,3,80.57,214.89,Two Year,No,No Internet Service,No Internet Service,Mailed Check,507.5,0,6,0,0.0802,Loyal
CUST-02324,Male,0,21,21.04,431.81,Month-to-Month,DSL,No,No,Bank Transfer,415.8,1,4,0,0.2,Dormant
CUST-02325,Female,0,5,69.42,334.99,One Year,Fiber Optic,No,Yes,Credit Card,592.7,1,6,1,0.6142,At Risk
CUST-02326,Female,0,37,100.03,3564.21,Month-to-Month,Fiber Optic,No,Yes,Bank Transfer,500.1,3,2,0,0.4576,Dormant
CUST-02327,Female,0,36,74.09,2595.29,One Year,Fiber Optic,No,Yes,Credit Card,144.9,1,3,0,0.1546,Loyal
CUST-02328,Male,0,2,45.5,91.0,Two Year,DSL,No,Yes,Credit Card,285.9,1,11,0,0.1825,Loyal
CUST-02329,Female,0,58,98.19,4860.05,Month-to-Month,No,No Internet Service,No Internet Service,Electronic Check,89.0,2,7,1,0.844,At Risk
CUST-02330,Male,0,5,45.51,234.38,Two Year,Fiber Optic,No,No,Mailed Check,69.7,2,1,1,0.7482,At Risk
CUST-02331,Male,0,22,92.77,2072.36,Month-to-Month,No,No Internet Service,No Internet Service,Credit Card,432.5,1,11,0,0.1433,Loyal
CUST-02332,Male,1,72,80.25,5112.57,One Year,No,No Internet Service,No Internet Service,Credit Card,550.4,0,9,0,0.0861,Loyal
CUST-02333,Female,1,51,35.34,1680.96,Two Year,Fiber Optic,No,Yes,Mailed Check,319.15,0,6,0,0.0794,Loyal
CUST-02334,Female,0,72,110.32,7975.68,Two Year,No,No Internet Service,No Internet Service,Bank Transfer,184.2,1,9,0,0.0912,Loyal
CUST-02335,Male,0,10,38.47,402.4,Month-to-Month,No,No Internet Service,No Internet Service,Mailed Check,145.0,0,5,0,0.3082,Dormant
CUST-02336,Male,0,2,118.94,247.45,Month-to-Month,No,No Internet Service,No Internet Service,Electronic Check,349.3,1,4,1,0.6436,At Risk
CUST-02337,Male,0,5,18.75,96.55,One Year,No,No Internet Service,No Internet Service,Credit Card,144.5,1,5,0,0.4483,Dormant
CUST-02338,Male,0,16,44.88,633.11,Month-to-Month,No,No Internet Service,No Internet Service,Credit Card,198.7,1,4,0,0.4167,Dormant
CUST-02339,Male,0,37,38.39,1467.16,Month-to-Month,Fiber Optic,No,No,Mailed Check,507.2,2,4,0,0.4791,Dormant
CUST-02340,Male,0,3,19.43,59.79,Two Year,DSL,Yes,No,Electronic Check,492.0,1,4,0,0.2574,Dormant
CUST-02341,Female,1,25,92.7,2144.59,One Year,No,No Internet Service,No Internet Service,Credit Card,540.2,2,4,0,0.2999,Dormant
CUST-02342,Male,0,9,88.73,741.8,Month-to-Month,Fiber Optic,No,No,Mailed Check,304.9,2,6,1,0.6578,At Risk
CUST-02343,Male,0,10,98.82,930.87,Month-to-Month,DSL,Yes,No,Electronic Check,351.5,2,2,1,0.8914,At Risk
CUST-02344,Male,0,26,44.18,1127.13,Two Year,DSL,No,No,Electronic Check,319.15,1,10,0,0.1833,Loyal
CUST-02345,Female,0,15,63.32,856.88,One Year,Fiber Optic,No,No,Electronic Check,166.4,2,7,0,0.1836,Loyal
CUST-02346,Female,0,40,85.23,2913.47,One Year,Fiber Optic,No,Yes,Bank Transfer,499.2,1,2,0,0.3585,Dormant
CUST-02347,Female,0,4,62.86,220.83,Month-to-Month,DSL,No,No,Electronic Check,40.0,2,8,1,0.8198,At Risk
CUST-02348,Male,0,37,89.13,3093.42,Month-to-Month,DSL,No,No,Electronic Check,484.7,1,4,0,0.3255,Dormant
CUST-02349,Female,0,1,82.67,74.93,Month-to-Month,Fiber Optic,No,No,Credit Card,472.3,2,4,0,0.6615,At Risk
CUST-02350,Male,1,5,29.69,148.88,One Year,DSL,No,Yes,Credit Card,202.0,2,2,1,0.86,At Risk
CUST-02351,Female,0,25,97.67,2127.59,Month-to-Month,Fiber Optic,Yes,Yes,Electronic Check,444.9,2,5,0,0.4614,Dormant
CUST-02352,Female,0,46,91.51,4350.45,One Year,Fiber Optic,No,No,Electronic Check,152.0,2,9,0,0.1935,Loyal
CUST-02353,Female,0,6,84.9,524.21,One Year,Fiber Optic,No,Yes,Bank Transfer,358.5,1,5,0,0.2851,Dormant
CUST-02354,Female,0,9,33.82,314.04,One Year,DSL,No,No,Electronic Check,429.3,1,6,0,0.2401,Dormant
CUST-02355,Female,0,18,45.34,814.42,Month-to-Month,DSL,No,Yes,Electronic Check,437.4,0,4,0,0.2354,Dormant
CUST-02356,Male,0,5,58.1,253.14,Two Year,Fiber Optic,No,Yes,Electronic Check,590.3,2,3,0,0.2706,Dormant
CUST-02357,Female,1,40,46.55,1745.86,One Year,Fiber Optic,No,Yes,Credit Card,133.7,0,7,0,0.1035,Loyal
CUST-02358,Male,1,35,41.24,1264.82,Month-to-Month,DSL,Yes,No,Credit Card,304.1,0,11,0,0.2305,Dormant
CUST-02359,Female,0,3,100.15,314.73,Month-to-Month,Fiber Optic,Yes,No,Credit Card,531.7,1,4,1,0.7559,At Risk
CUST-02360,Male,1,14,83.1,1066.38,One Year,No,No Internet Service,No Internet Service,Bank Transfer,350.1,0,7,0,0.1146,Loyal
CUST-02361,Male,0,35,75.68,2561.56,Month-to-Month,No,No Internet Service,No Internet Service,Bank Transfer,529.5,1,6,1,0.5354,At Risk
CUST-02362,Male,0,9,41.05,371.62,Month-to-Month,Fiber Optic,Yes,No,Mailed Check,277.4,0,4,1,0.5952,At Risk
CUST-02363,Male,0,24,111.64,2770.79,Month-to-Month,DSL,No,No,Mailed Check,483.4,2,5,1,0.8562,At Risk
CUST-02364,Male,1,1,37.5,37.54,Month-to-Month,DSL,Yes,No,Bank Transfer,525.9,1,6,1,0.4572,Dormant
CUST-02365,Female,0,22,99.08,2146.85,Two Year,DSL,No,Yes,Bank Transfer,512.5,1,4,0,0.2211,Dormant
CUST-02366,Male,0,3,116.6,329.93,One Year,DSL,Yes,Yes,Electronic Check,526.7,1,9,0,0.3782,Dormant
CUST-02367,Male,0,42,92.16,3758.78,One Year,Fiber Optic,No,No,Electronic Check,155.1,2,6,0,0.2608,Dormant
CUST-02368,Female,0,10,119.27,1036.26,Two Year,Fiber Optic,No,Yes,Credit Card,280.2,3,5,1,0.7342,At Risk
CUST-02369,Male,0,7,84.41,606.7,One Year,DSL,Yes,No,Electronic Check,129.5,3,4,0,0.4816,Dormant
CUST-02370,Female,1,44,40.18,1695.0,One Year,No,No Internet Service,No Internet Service,Electronic Check,132.9,0,5,0,0.1151,Loyal
CUST-02371,Female,0,1,38.79,33.28,Month-to-Month,Fiber Optic,No,No,Mailed Check,308.1,0,8,0,0.3071,Dormant
CUST-02372,Female,0,12,51.11,634.16,One Year,Fiber Optic,No,No,Electronic Check,577.3,3,2,1,0.6406,At Risk
CUST-02373,Female,0,11,18.73,195.29,Month-to-Month,No,No Internet Service,No Internet Service,Electronic Check,367.4,1,6,0,0.3819,Dormant
CUST-02374,Male,0,8,87.53,716.85,Month-to-Month,Fiber Optic,No,Yes,Electronic Check,516.7,0,6,0,0.2196,Dormant
CUST-02375,Female,0,58,45.4,2689.49,Month-to-Month,No,No Internet Service,No Internet Service,Bank Transfer,564.2,2,10,0,0.3082,Dormant
CUST-02376,Male,0,33,101.15,3381.85,Month-to-Month,DSL,No,Yes,Electronic Check,79.3,1,4,0,0.3119,Dormant
CUST-02377,Male,0,1,54.64,47.12,Month-to-Month,DSL,Yes,No,Bank Transfer,122.4,3,5,1,0.8443,At Risk
CUST-02378,Female,0,30,66.96,1806.74,Month-to-Month,Fiber Optic,No,Yes,Electronic Check,195.8,0,6,0,0.3086,Dormant
CUST-02379,Male,0,17,116.5,2030.23,Two Year,Fiber Optic,Yes,No,Electronic Check,381.6,4,6,0,0.2677,Dormant
CUST-02380,Female,0,55,42.7,2418.48,Month-to-Month,DSL,No,Yes,Credit Card,65.2,2,3,1,0.4436,Dormant
CUST-02381,Female,0,9,91.57,776.01,Two Year,Fiber Optic,Yes,No,Bank Transfer,478.4,0,5,0,0.2683,Dormant
CUST-02382,Female,0,20,95.02,1782.59,One Year,DSL,Yes,No,Bank Transfer,66.4,3,6,1,0.6413,At Risk
CUST-02383,Female,1,16,40.54,574.06,One Year,Fiber Optic,No,Yes,Electronic Check,120.3,3,6,1,0.6882,At Risk
CUST-02384,Male,0,16,69.1,1153.89,Month-to-Month,Fiber Optic,No,No,Electronic Check,247.6,4,6,1,0.5862,At Risk
CUST-02385,Male,0,14,53.72,671.33,Two Year,Fiber Optic,No,Yes,Credit Card,347.9,0,4,0,0.1242,Loyal
CUST-02386,Female,0,5,96.73,429.57,Month-to-Month,Fiber Optic,No,No,Electronic Check,532.5,1,6,1,0.7587,At Risk
CUST-02387,Male,0,33,81.49,2641.16,One Year,No,No Internet Service,No Internet Service,Credit Card,579.3,2,3,0,0.1624,Loyal
CUST-02388,Female,1,14,66.55,837.2,One Year,DSL,No,No,Bank Transfer,534.2,1,3,0,0.2065,Dormant
CUST-02389,Female,0,72,97.5,7285.04,Month-to-Month,No,No Internet Service,No Internet Service,Bank Transfer,91.0,1,2,1,0.6306,At Risk
CUST-02390,Female,0,7,41.99,250.48,Month-to-Month,DSL,Yes,Yes,Bank Transfer,389.8,1,5,0,0.3826,Dormant
CUST-02391,Male,0,27,94.87,2180.21,Month-to-Month,Fiber Optic,No,No,Mailed Check,281.8,3,6,0,0.5301,At Risk
CUST-02392,Male,0,67,106.27,6771.03,Two Year,Fiber Optic,No,No,Electronic Check,101.7,1,8,0,0.0999,Loyal
CUST-02393,Male,0,26,107.62,2798.12,Two Year,No,No Internet Service,No Internet Service,Bank Transfer,346.4,1,7,0,0.0449,Loyal
CUST-02394,Male,0,49,97.93,4235.57,Two Year,Fiber Optic,Yes,No,Credit Card,233.3,0,6,0,0.0443,Loyal
CUST-02395,Female,0,42,59.62,2376.09,Month-to-Month,No,No Internet Service,No Internet Service,Electronic Check,227.1,0,5,0,0.3122,Dormant
CUST-02396,Male,0,10,118.14,1101.46,Month-to-Month,DSL,No,No,Mailed Check,83.8,1,5,0,0.3569,Dormant
CUST-02397,Male,0,21,56.72,1191.12,Month-to-Month,No,No Internet Service,No Internet Service,Mailed Check,587.9,0,10,0,0.1398,Loyal
CUST-02398,Male,1,4,83.14,283.29,Two Year,DSL,No,Yes,Bank Transfer,443.8,2,4,1,0.698,At Risk
CUST-02399,Female,0,18,34.43,647.79,Month-to-Month,DSL,Yes,Yes,Electronic Check,189.8,2,2,1,0.6973,At Risk
CUST-02400,Female,0,6,118.01,690.27,Month-to-Month,DSL,No,Yes,Credit Card,553.0,1,5,1,0.6573,At Risk
CUST-02401,Male,0,32,89.81,2530.11,Two Year,Fiber Optic,Yes,No,Mailed Check,570.4,1,6,0,0.1186,Loyal
CUST-02402,Male,0,18,94.84,1467.02,One Year,Fiber Optic,Yes,No,Credit Card,491.9,1,8,0,0.1428,Loyal
CUST-02403,Male,0,12,24.71,283.95,One Year,DSL,Yes,No,Credit Card,405.8,3,6,1,0.7021,At Risk
CUST-02404,Male,0,7,95.87,601.95,Month-to-Month,DSL,No,Yes,Electronic Check,244.5,1,4,1,0.5994,At Risk
CUST-02405,Female,0,72,97.02,6358.38,Month-to-Month,Fiber Optic,Yes,No,Electronic Check,277.6,1,4,1,0.5852,At Risk
CUST-02406,Female,0,1,86.52,77.78,Two Year,No,No Internet Service,No Internet Service,Credit Card,289.4,1,8,0,0.2358,Dormant
CUST-02407,Male,0,1,47.77,46.82,One Year,Fiber Optic,No,No,Mailed Check,570.8,1,7,0,0.3521,Dormant
CUST-02408,Male,1,5,67.95,326.4,Month-to-Month,Fiber Optic,No,No,Electronic Check,463.3,2,2,1,0.8881,At Risk
CUST-02409,Female,0,72,29.26,1823.57,Month-to-Month,Fiber Optic,Yes,Yes,Credit Card,196.4,7,6,1,0.6726,At Risk
CUST-02410,Male,0,72,66.1,4546.49,Month-to-Month,Fiber Optic,Yes,No,Mailed Check,386.0,3,8,0,0.3725,Dormant
CUST-02411,Female,0,25,42.87,1080.58,One Year,No,No Internet Service,No Internet Service,Electronic Check,368.5,1,4,0,0.0966,Loyal
CUST-02412,Male,0,50,53.61,2321.95,Month-to-Month,Fiber Optic,Yes,No,Mailed Check,492.9,3,3,0,0.3145,Dormant
CUST-02413,Male,0,5,34.59,177.78,One Year,Fiber Optic,No,Yes,Credit Card,84.3,1,7,1,0.674,At Risk
CUST-02414,Male,0,72,41.47,2883.31,One Year,No,No Internet Service,No Internet Service,Electronic Check,429.7,1,6,0,0.0183,Loyal
CUST-02415,Female,0,3,25.81,80.54,Two Year,No,No Internet Service,No Internet Service,Mailed Check,218.8,2,3,1,0.4253,Dormant
CUST-02416,Female,0,2,111.83,196.74,Month-to-Month,DSL,Yes,No,Electronic Check,103.9,2,5,0,0.5257,At Risk
CUST-02417,Male,0,2,72.1,151.22,Two Year,Fiber Optic,No,Yes,Credit Card,447.1,3,6,0,0.3128,Dormant
